"Datum & Zeit","Abfluss (m³/s)","Pegel (müM)"
"2025-08-02T15:30:00.000Z","3.951","1756.442"
"2025-08-02T15:35:00.000Z","3.91","1756.44"
"2025-08-02T15:40:00.000Z","3.972","1756.443"
"2025-08-02T15:45:00.000Z","3.992","1756.444"
"2025-08-02T15:50:00.000Z","3.951","1756.442"
"2025-08-02T15:55:00.000Z","3.931","1756.441"
"2025-08-02T16:00:00.000Z","3.91","1756.44"
"2025-08-02T16:05:00.000Z","3.931","1756.441"
"2025-08-02T16:10:00.000Z","3.951","1756.442"
"2025-08-02T16:15:00.000Z","3.931","1756.441"
"2025-08-02T16:20:00.000Z","3.951","1756.442"
"2025-08-02T16:25:00.000Z","3.972","1756.443"
"2025-08-02T16:30:00.000Z","3.931","1756.441"
"2025-08-02T16:35:00.000Z","3.951","1756.442"
"2025-08-02T16:40:00.000Z","3.91","1756.44"
"2025-08-02T16:45:00.000Z","3.951","1756.442"
"2025-08-02T16:50:00.000Z","3.972","1756.443"
"2025-08-02T16:55:00.000Z","3.951","1756.442"
"2025-08-02T17:00:00.000Z","3.931","1756.441"
"2025-08-02T17:05:00.000Z","3.951","1756.442"
"2025-08-02T17:10:00.000Z","3.951","1756.442"
"2025-08-02T17:15:00.000Z","3.951","1756.442"
"2025-08-02T17:20:00.000Z","3.972","1756.443"
"2025-08-02T17:25:00.000Z","3.992","1756.444"
"2025-08-02T17:30:00.000Z","3.951","1756.442"
"2025-08-02T17:35:00.000Z","3.972","1756.443"
"2025-08-02T17:40:00.000Z","3.972","1756.443"
"2025-08-02T17:45:00.000Z","3.951","1756.442"
"2025-08-02T17:50:00.000Z","3.972","1756.443"
"2025-08-02T17:55:00.000Z","3.931","1756.441"
"2025-08-02T18:00:00.000Z","3.931","1756.441"
"2025-08-02T18:05:00.000Z","3.972","1756.443"
"2025-08-02T18:10:00.000Z","3.951","1756.442"
"2025-08-02T18:15:00.000Z","3.89","1756.439"
"2025-08-02T18:20:00.000Z","3.89","1756.439"
"2025-08-02T18:25:00.000Z","3.91","1756.44"
"2025-08-02T18:30:00.000Z","3.869","1756.438"
"2025-08-02T18:35:00.000Z","3.89","1756.439"
"2025-08-02T18:40:00.000Z","3.91","1756.44"
"2025-08-02T18:45:00.000Z","3.849","1756.437"
"2025-08-02T18:50:00.000Z","3.91","1756.44"
"2025-08-02T18:55:00.000Z","3.869","1756.438"
"2025-08-02T19:00:00.000Z","3.89","1756.439"
"2025-08-02T19:05:00.000Z","3.869","1756.438"
"2025-08-02T19:10:00.000Z","3.869","1756.438"
"2025-08-02T19:15:00.000Z","3.849","1756.437"
"2025-08-02T19:20:00.000Z","3.829","1756.436"
"2025-08-02T19:25:00.000Z","3.849","1756.437"
"2025-08-02T19:30:00.000Z","3.869","1756.438"
"2025-08-02T19:35:00.000Z","3.869","1756.438"
"2025-08-02T19:40:00.000Z","3.849","1756.437"
"2025-08-02T19:45:00.000Z","3.808","1756.435"
"2025-08-02T19:50:00.000Z","3.788","1756.434"
"2025-08-02T19:55:00.000Z","3.788","1756.434"
"2025-08-02T20:00:00.000Z","3.768","1756.433"
"2025-08-02T20:05:00.000Z","3.829","1756.436"
"2025-08-02T20:10:00.000Z","3.768","1756.433"
"2025-08-02T20:15:00.000Z","3.768","1756.433"
"2025-08-02T20:20:00.000Z","3.727","1756.431"
"2025-08-02T20:25:00.000Z","3.727","1756.431"
"2025-08-02T20:30:00.000Z","3.748","1756.432"
"2025-08-02T20:35:00.000Z","3.707","1756.43"
"2025-08-02T20:40:00.000Z","3.727","1756.431"
"2025-08-02T20:45:00.000Z","3.647","1756.427"
"2025-08-02T20:50:00.000Z","3.727","1756.431"
"2025-08-02T20:55:00.000Z","3.707","1756.43"
"2025-08-02T21:00:00.000Z","3.727","1756.431"
"2025-08-02T21:05:00.000Z","3.707","1756.43"
"2025-08-02T21:10:00.000Z","3.687","1756.429"
"2025-08-02T21:15:00.000Z","3.687","1756.429"
"2025-08-02T21:20:00.000Z","3.687","1756.429"
"2025-08-02T21:25:00.000Z","3.647","1756.427"
"2025-08-02T21:30:00.000Z","3.647","1756.427"
"2025-08-02T21:35:00.000Z","3.647","1756.427"
"2025-08-02T21:40:00.000Z","3.607","1756.425"
"2025-08-02T21:45:00.000Z","3.627","1756.426"
"2025-08-02T21:50:00.000Z","3.627","1756.426"
"2025-08-02T21:55:00.000Z","3.647","1756.427"
"2025-08-02T22:00:00.000Z","3.566","1756.423"
"2025-08-02T22:05:00.000Z","3.627","1756.426"
"2025-08-02T22:10:00.000Z","3.546","1756.422"
"2025-08-02T22:15:00.000Z","3.566","1756.423"
"2025-08-02T22:20:00.000Z","3.586","1756.424"
"2025-08-02T22:25:00.000Z","3.546","1756.422"
"2025-08-02T22:30:00.000Z","3.566","1756.423"
"2025-08-02T22:35:00.000Z","3.566","1756.423"
"2025-08-02T22:40:00.000Z","3.546","1756.422"
"2025-08-02T22:45:00.000Z","3.546","1756.422"
"2025-08-02T22:50:00.000Z","3.506","1756.42"
"2025-08-02T22:55:00.000Z","3.506","1756.42"
"2025-08-02T23:00:00.000Z","3.466","1756.418"
"2025-08-02T23:05:00.000Z","3.466","1756.418"
"2025-08-02T23:10:00.000Z","3.486","1756.419"
"2025-08-02T23:15:00.000Z","3.486","1756.419"
"2025-08-02T23:20:00.000Z","3.486","1756.419"
"2025-08-02T23:25:00.000Z","3.427","1756.416"
"2025-08-02T23:30:00.000Z","3.427","1756.416"
"2025-08-02T23:35:00.000Z","3.407","1756.415"
"2025-08-02T23:40:00.000Z","3.447","1756.417"
"2025-08-02T23:45:00.000Z","3.407","1756.415"
"2025-08-02T23:50:00.000Z","3.427","1756.416"
"2025-08-02T23:55:00.000Z","3.367","1756.413"
"2025-08-03T00:00:00.000Z","3.387","1756.414"
"2025-08-03T00:05:00.000Z","3.328","1756.411"
"2025-08-03T00:10:00.000Z","3.348","1756.412"
"2025-08-03T00:15:00.000Z","3.348","1756.412"
"2025-08-03T00:20:00.000Z","3.288","1756.409"
"2025-08-03T00:25:00.000Z","3.249","1756.407"
"2025-08-03T00:30:00.000Z","3.288","1756.409"
"2025-08-03T00:35:00.000Z","3.249","1756.407"
"2025-08-03T00:40:00.000Z","3.249","1756.407"
"2025-08-03T00:45:00.000Z","3.23","1756.406"
"2025-08-03T00:50:00.000Z","3.249","1756.407"
"2025-08-03T00:55:00.000Z","3.23","1756.406"
"2025-08-03T01:00:00.000Z","3.23","1756.406"
"2025-08-03T01:05:00.000Z","3.191","1756.404"
"2025-08-03T01:10:00.000Z","3.171","1756.403"
"2025-08-03T01:15:00.000Z","3.171","1756.403"
"2025-08-03T01:20:00.000Z","3.21","1756.405"
"2025-08-03T01:25:00.000Z","3.191","1756.404"
"2025-08-03T01:30:00.000Z","3.23","1756.406"
"2025-08-03T01:35:00.000Z","3.21","1756.405"
"2025-08-03T01:40:00.000Z","3.21","1756.405"
"2025-08-03T01:45:00.000Z","3.171","1756.403"
"2025-08-03T01:50:00.000Z","3.191","1756.404"
"2025-08-03T01:55:00.000Z","3.152","1756.402"
"2025-08-03T02:00:00.000Z","3.171","1756.403"
"2025-08-03T02:05:00.000Z","3.171","1756.403"
"2025-08-03T02:10:00.000Z","3.21","1756.405"
"2025-08-03T02:15:00.000Z","3.152","1756.402"
"2025-08-03T02:20:00.000Z","3.152","1756.402"
"2025-08-03T02:25:00.000Z","3.191","1756.404"
"2025-08-03T02:30:00.000Z","3.171","1756.403"
"2025-08-03T02:35:00.000Z","3.191","1756.404"
"2025-08-03T02:40:00.000Z","3.171","1756.403"
"2025-08-03T02:45:00.000Z","3.21","1756.405"
"2025-08-03T02:50:00.000Z","3.23","1756.406"
"2025-08-03T02:55:00.000Z","3.23","1756.406"
"2025-08-03T03:00:00.000Z","3.23","1756.406"
"2025-08-03T03:05:00.000Z","3.23","1756.406"
"2025-08-03T03:10:00.000Z","3.23","1756.406"
"2025-08-03T03:15:00.000Z","3.191","1756.404"
"2025-08-03T03:20:00.000Z","3.21","1756.405"
"2025-08-03T03:25:00.000Z","3.191","1756.404"
"2025-08-03T03:30:00.000Z","3.21","1756.405"
"2025-08-03T03:35:00.000Z","3.191","1756.404"
"2025-08-03T03:40:00.000Z","3.23","1756.406"
"2025-08-03T03:45:00.000Z","3.23","1756.406"
"2025-08-03T03:50:00.000Z","3.23","1756.406"
"2025-08-03T03:55:00.000Z","3.249","1756.407"
"2025-08-03T04:00:00.000Z","3.191","1756.404"
"2025-08-03T04:05:00.000Z","3.269","1756.408"
"2025-08-03T04:10:00.000Z","3.21","1756.405"
"2025-08-03T04:15:00.000Z","3.23","1756.406"
"2025-08-03T04:20:00.000Z","3.249","1756.407"
"2025-08-03T04:25:00.000Z","3.23","1756.406"
"2025-08-03T04:30:00.000Z","3.249","1756.407"
"2025-08-03T04:35:00.000Z","3.269","1756.408"
"2025-08-03T04:40:00.000Z","3.269","1756.408"
"2025-08-03T04:45:00.000Z","3.288","1756.409"
"2025-08-03T04:50:00.000Z","3.348","1756.412"
"2025-08-03T04:55:00.000Z","3.249","1756.407"
"2025-08-03T05:00:00.000Z","3.288","1756.409"
"2025-08-03T05:05:00.000Z","3.328","1756.411"
"2025-08-03T05:10:00.000Z","3.288","1756.409"
"2025-08-03T05:15:00.000Z","3.308","1756.41"
"2025-08-03T05:20:00.000Z","3.367","1756.413"
"2025-08-03T05:25:00.000Z","3.308","1756.41"
"2025-08-03T05:30:00.000Z","3.387","1756.414"
"2025-08-03T05:35:00.000Z","3.387","1756.414"
"2025-08-03T05:40:00.000Z","3.348","1756.412"
"2025-08-03T05:45:00.000Z","3.407","1756.415"
"2025-08-03T05:50:00.000Z","3.387","1756.414"
"2025-08-03T05:55:00.000Z","3.427","1756.416"
"2025-08-03T06:00:00.000Z","3.367","1756.413"
"2025-08-03T06:05:00.000Z","3.427","1756.416"
"2025-08-03T06:10:00.000Z","3.486","1756.419"
"2025-08-03T06:15:00.000Z","3.447","1756.417"
"2025-08-03T06:20:00.000Z","3.466","1756.418"
"2025-08-03T06:25:00.000Z","3.466","1756.418"
"2025-08-03T06:30:00.000Z","3.486","1756.419"
"2025-08-03T06:35:00.000Z","3.427","1756.416"
"2025-08-03T06:40:00.000Z","3.447","1756.417"
"2025-08-03T06:45:00.000Z","3.466","1756.418"
"2025-08-03T06:50:00.000Z","3.486","1756.419"
"2025-08-03T06:55:00.000Z","3.447","1756.417"
"2025-08-03T07:00:00.000Z","3.427","1756.416"
"2025-08-03T07:05:00.000Z","3.466","1756.418"
"2025-08-03T07:10:00.000Z","3.447","1756.417"
"2025-08-03T07:15:00.000Z","3.427","1756.416"
"2025-08-03T07:20:00.000Z","3.447","1756.417"
"2025-08-03T07:25:00.000Z","3.407","1756.415"
"2025-08-03T07:30:00.000Z","3.407","1756.415"
"2025-08-03T07:35:00.000Z","3.387","1756.414"
"2025-08-03T07:40:00.000Z","3.348","1756.412"
"2025-08-03T07:45:00.000Z","3.387","1756.414"
"2025-08-03T07:50:00.000Z","3.387","1756.414"
"2025-08-03T07:55:00.000Z","3.308","1756.41"
"2025-08-03T08:00:00.000Z","3.288","1756.409"
"2025-08-03T08:05:00.000Z","3.269","1756.408"
"2025-08-03T08:10:00.000Z","3.269","1756.408"
"2025-08-03T08:15:00.000Z","3.23","1756.406"
"2025-08-03T08:20:00.000Z","3.191","1756.404"
"2025-08-03T08:25:00.000Z","3.21","1756.405"
"2025-08-03T08:30:00.000Z","3.191","1756.404"
"2025-08-03T08:35:00.000Z","3.171","1756.403"
"2025-08-03T08:40:00.000Z","3.152","1756.402"
"2025-08-03T08:45:00.000Z","3.171","1756.403"
"2025-08-03T08:50:00.000Z","3.094","1756.399"
"2025-08-03T08:55:00.000Z","3.113","1756.4"
"2025-08-03T09:00:00.000Z","3.113","1756.4"
"2025-08-03T09:05:00.000Z","3.056","1756.397"
"2025-08-03T09:10:00.000Z","3.056","1756.397"
"2025-08-03T09:15:00.000Z","3.037","1756.396"
"2025-08-03T09:20:00.000Z","2.979","1756.393"
"2025-08-03T09:25:00.000Z","2.998","1756.394"
"2025-08-03T09:30:00.000Z","3.017","1756.395"
"2025-08-03T09:35:00.000Z","3.017","1756.395"
"2025-08-03T09:40:00.000Z","2.979","1756.393"
"2025-08-03T09:45:00.000Z","2.998","1756.394"
"2025-08-03T09:50:00.000Z","3.017","1756.395"
"2025-08-03T09:55:00.000Z","3.017","1756.395"
"2025-08-03T10:00:00.000Z","2.96","1756.392"
"2025-08-03T10:05:00.000Z","2.922","1756.39"
"2025-08-03T10:10:00.000Z","2.979","1756.393"
"2025-08-03T10:15:00.000Z","3.056","1756.397"
"2025-08-03T10:20:00.000Z","2.979","1756.393"
"2025-08-03T10:25:00.000Z","2.96","1756.392"
"2025-08-03T10:30:00.000Z","2.979","1756.393"
"2025-08-03T10:35:00.000Z","3.056","1756.397"
"2025-08-03T10:40:00.000Z","3.017","1756.395"
"2025-08-03T10:45:00.000Z","3.056","1756.397"
"2025-08-03T10:50:00.000Z","2.979","1756.393"
"2025-08-03T10:55:00.000Z","3.037","1756.396"
"2025-08-03T11:00:00.000Z","3.037","1756.396"
"2025-08-03T11:05:00.000Z","3.017","1756.395"
"2025-08-03T11:10:00.000Z","3.113","1756.4"
"2025-08-03T11:15:00.000Z","3.094","1756.399"
"2025-08-03T11:20:00.000Z","3.113","1756.4"
"2025-08-03T11:25:00.000Z","3.113","1756.4"
"2025-08-03T11:30:00.000Z","3.132","1756.401"
"2025-08-03T11:35:00.000Z","3.132","1756.401"
"2025-08-03T11:40:00.000Z","3.152","1756.402"
"2025-08-03T11:45:00.000Z","3.249","1756.407"
"2025-08-03T11:50:00.000Z","3.191","1756.404"
"2025-08-03T11:55:00.000Z","3.249","1756.407"
"2025-08-03T12:00:00.000Z","3.288","1756.409"
"2025-08-03T12:05:00.000Z","3.288","1756.409"
"2025-08-03T12:10:00.000Z","3.269","1756.408"
"2025-08-03T12:15:00.000Z","3.328","1756.411"
"2025-08-03T12:20:00.000Z","3.367","1756.413"
"2025-08-03T12:25:00.000Z","3.348","1756.412"
"2025-08-03T12:30:00.000Z","3.387","1756.414"
"2025-08-03T12:35:00.000Z","3.348","1756.412"
"2025-08-03T12:40:00.000Z","3.328","1756.411"
"2025-08-03T12:45:00.000Z","3.387","1756.414"
"2025-08-03T12:50:00.000Z","3.427","1756.416"
"2025-08-03T12:55:00.000Z","3.447","1756.417"
"2025-08-03T13:00:00.000Z","3.466","1756.418"
"2025-08-03T13:05:00.000Z","3.506","1756.42"
"2025-08-03T13:10:00.000Z","3.506","1756.42"
"2025-08-03T13:15:00.000Z","3.506","1756.42"
"2025-08-03T13:20:00.000Z","3.486","1756.419"
"2025-08-03T13:25:00.000Z","3.486","1756.419"
"2025-08-03T13:30:00.000Z","3.506","1756.42"
"2025-08-03T13:35:00.000Z","3.466","1756.418"
"2025-08-03T13:40:00.000Z","3.447","1756.417"
"2025-08-03T13:45:00.000Z","3.387","1756.414"
"2025-08-03T13:50:00.000Z","3.447","1756.417"
"2025-08-03T13:55:00.000Z","3.367","1756.413"
"2025-08-03T14:00:00.000Z","3.308","1756.41"
"2025-08-03T14:05:00.000Z","3.328","1756.411"
"2025-08-03T14:10:00.000Z","3.348","1756.412"
"2025-08-03T14:15:00.000Z","3.269","1756.408"
"2025-08-03T14:20:00.000Z","3.269","1756.408"
"2025-08-03T14:25:00.000Z","3.308","1756.41"
"2025-08-03T14:30:00.000Z","3.288","1756.409"
"2025-08-03T14:35:00.000Z","3.249","1756.407"
"2025-08-03T14:40:00.000Z","3.21","1756.405"
"2025-08-03T14:45:00.000Z","3.21","1756.405"
"2025-08-03T14:50:00.000Z","3.191","1756.404"
"2025-08-03T14:55:00.000Z","3.171","1756.403"
"2025-08-03T15:00:00.000Z","3.191","1756.404"
"2025-08-03T15:05:00.000Z","3.23","1756.406"
"2025-08-03T15:10:00.000Z","3.191","1756.404"
"2025-08-03T15:15:00.000Z","3.152","1756.402"
"2025-08-03T15:20:00.000Z","3.191","1756.404"
"2025-08-03T15:25:00.000Z","3.21","1756.405"
"2025-08-03T15:30:00.000Z","3.191","1756.404"
"2025-08-03T15:35:00.000Z","3.191","1756.404"
"2025-08-03T15:40:00.000Z","3.191","1756.404"
"2025-08-03T15:45:00.000Z","3.191","1756.404"
"2025-08-03T15:50:00.000Z","3.21","1756.405"
"2025-08-03T15:55:00.000Z","3.21","1756.405"
"2025-08-03T16:00:00.000Z","3.191","1756.404"
"2025-08-03T16:05:00.000Z","3.191","1756.404"
"2025-08-03T16:10:00.000Z","3.171","1756.403"
"2025-08-03T16:15:00.000Z","3.152","1756.402"
"2025-08-03T16:20:00.000Z","3.191","1756.404"
"2025-08-03T16:25:00.000Z","3.171","1756.403"
"2025-08-03T16:30:00.000Z","3.191","1756.404"
"2025-08-03T16:35:00.000Z","3.152","1756.402"
"2025-08-03T16:40:00.000Z","3.23","1756.406"
"2025-08-03T16:45:00.000Z","3.152","1756.402"
"2025-08-03T16:50:00.000Z","3.171","1756.403"
"2025-08-03T16:55:00.000Z","3.171","1756.403"
"2025-08-03T17:00:00.000Z","3.191","1756.404"
"2025-08-03T17:05:00.000Z","3.21","1756.405"
"2025-08-03T17:10:00.000Z","3.171","1756.403"
"2025-08-03T17:15:00.000Z","3.191","1756.404"
"2025-08-03T17:20:00.000Z","3.191","1756.404"
"2025-08-03T17:25:00.000Z","3.21","1756.405"
"2025-08-03T17:30:00.000Z","3.171","1756.403"
"2025-08-03T17:35:00.000Z","3.152","1756.402"
"2025-08-03T17:40:00.000Z","3.152","1756.402"
"2025-08-03T17:45:00.000Z","3.171","1756.403"
"2025-08-03T17:50:00.000Z","3.191","1756.404"
"2025-08-03T17:55:00.000Z","3.152","1756.402"
"2025-08-03T18:00:00.000Z","3.171","1756.403"
"2025-08-03T18:05:00.000Z","3.191","1756.404"
"2025-08-03T18:10:00.000Z","3.171","1756.403"
"2025-08-03T18:15:00.000Z","3.152","1756.402"
"2025-08-03T18:20:00.000Z","3.21","1756.405"
"2025-08-03T18:25:00.000Z","3.152","1756.402"
"2025-08-03T18:30:00.000Z","3.171","1756.403"
"2025-08-03T18:35:00.000Z","3.152","1756.402"
"2025-08-03T18:40:00.000Z","3.191","1756.404"
"2025-08-03T18:45:00.000Z","3.171","1756.403"
"2025-08-03T18:50:00.000Z","3.132","1756.401"
"2025-08-03T18:55:00.000Z","3.171","1756.403"
"2025-08-03T19:00:00.000Z","3.191","1756.404"
"2025-08-03T19:05:00.000Z","3.171","1756.403"
"2025-08-03T19:10:00.000Z","3.171","1756.403"
"2025-08-03T19:15:00.000Z","3.152","1756.402"
"2025-08-03T19:20:00.000Z","3.152","1756.402"
"2025-08-03T19:25:00.000Z","3.171","1756.403"
"2025-08-03T19:30:00.000Z","3.132","1756.401"
"2025-08-03T19:35:00.000Z","3.171","1756.403"
"2025-08-03T19:40:00.000Z","3.152","1756.402"
"2025-08-03T19:45:00.000Z","3.171","1756.403"
"2025-08-03T19:50:00.000Z","3.171","1756.403"
"2025-08-03T19:55:00.000Z","3.21","1756.405"
"2025-08-03T20:00:00.000Z","3.171","1756.403"
"2025-08-03T20:05:00.000Z","3.191","1756.404"
"2025-08-03T20:10:00.000Z","3.191","1756.404"
"2025-08-03T20:15:00.000Z","3.171","1756.403"
"2025-08-03T20:20:00.000Z","3.191","1756.404"
"2025-08-03T20:25:00.000Z","3.21","1756.405"
"2025-08-03T20:30:00.000Z","3.152","1756.402"
"2025-08-03T20:35:00.000Z","3.21","1756.405"
"2025-08-03T20:40:00.000Z","3.21","1756.405"
"2025-08-03T20:45:00.000Z","3.191","1756.404"
"2025-08-03T20:50:00.000Z","3.152","1756.402"
"2025-08-03T20:55:00.000Z","3.21","1756.405"
"2025-08-03T21:00:00.000Z","3.171","1756.403"
"2025-08-03T21:05:00.000Z","3.21","1756.405"
"2025-08-03T21:10:00.000Z","3.152","1756.402"
"2025-08-03T21:15:00.000Z","3.171","1756.403"
"2025-08-03T21:20:00.000Z","3.23","1756.406"
"2025-08-03T21:25:00.000Z","3.191","1756.404"
"2025-08-03T21:30:00.000Z","3.132","1756.401"
"2025-08-03T21:35:00.000Z","3.21","1756.405"
"2025-08-03T21:40:00.000Z","3.21","1756.405"
"2025-08-03T21:45:00.000Z","3.171","1756.403"
"2025-08-03T21:50:00.000Z","3.23","1756.406"
"2025-08-03T21:55:00.000Z","3.21","1756.405"
"2025-08-03T22:00:00.000Z","3.21","1756.405"
"2025-08-03T22:05:00.000Z","3.191","1756.404"
"2025-08-03T22:10:00.000Z","3.21","1756.405"
"2025-08-03T22:15:00.000Z","3.23","1756.406"
"2025-08-03T22:20:00.000Z","3.466","1756.418"
"2025-08-03T22:25:00.000Z","3.427","1756.416"
"2025-08-03T22:30:00.000Z","3.407","1756.415"
"2025-08-03T22:35:00.000Z","3.466","1756.418"
"2025-08-03T22:40:00.000Z","3.466","1756.418"
"2025-08-03T22:45:00.000Z","3.506","1756.42"
"2025-08-03T22:50:00.000Z","3.447","1756.417"
"2025-08-03T22:55:00.000Z","3.466","1756.418"
"2025-08-03T23:00:00.000Z","3.486","1756.419"
"2025-08-03T23:05:00.000Z","3.387","1756.414"
"2025-08-03T23:10:00.000Z","3.367","1756.413"
"2025-08-03T23:15:00.000Z","3.427","1756.416"
"2025-08-03T23:20:00.000Z","3.506","1756.42"
"2025-08-03T23:25:00.000Z","3.466","1756.418"
"2025-08-03T23:30:00.000Z","3.486","1756.419"
"2025-08-03T23:35:00.000Z","3.348","1756.412"
"2025-08-03T23:40:00.000Z","3.387","1756.414"
"2025-08-03T23:45:00.000Z","3.328","1756.411"
"2025-08-03T23:50:00.000Z","3.387","1756.414"
"2025-08-03T23:55:00.000Z","3.348","1756.412"
"2025-08-04T00:00:00.000Z","3.308","1756.41"
"2025-08-04T00:05:00.000Z","3.427","1756.416"
"2025-08-04T00:10:00.000Z","3.113","1756.4"
"2025-08-04T00:15:00.000Z","3.113","1756.4"
"2025-08-04T00:20:00.000Z","3.348","1756.412"
"2025-08-04T00:25:00.000Z","3.447","1756.417"
"2025-08-04T00:30:00.000Z","3.308","1756.41"
"2025-08-04T00:35:00.000Z","3.23","1756.406"
"2025-08-04T00:40:00.000Z","3.21","1756.405"
"2025-08-04T00:45:00.000Z","3.21","1756.405"
"2025-08-04T00:50:00.000Z","3.288","1756.409"
"2025-08-04T00:55:00.000Z","3.249","1756.407"
"2025-08-04T01:00:00.000Z","3.269","1756.408"
"2025-08-04T01:05:00.000Z","3.288","1756.409"
"2025-08-04T01:10:00.000Z","3.348","1756.412"
"2025-08-04T01:15:00.000Z","3.288","1756.409"
"2025-08-04T01:20:00.000Z","3.348","1756.412"
"2025-08-04T01:25:00.000Z","3.348","1756.412"
"2025-08-04T01:30:00.000Z","3.367","1756.413"
"2025-08-04T01:35:00.000Z","3.387","1756.414"
"2025-08-04T01:40:00.000Z","3.328","1756.411"
"2025-08-04T01:45:00.000Z","3.367","1756.413"
"2025-08-04T01:50:00.000Z","3.427","1756.416"
"2025-08-04T01:55:00.000Z","3.427","1756.416"
"2025-08-04T02:00:00.000Z","3.427","1756.416"
"2025-08-04T02:05:00.000Z","3.427","1756.416"
"2025-08-04T02:10:00.000Z","3.447","1756.417"
"2025-08-04T02:15:00.000Z","3.447","1756.417"
"2025-08-04T02:20:00.000Z","3.486","1756.419"
"2025-08-04T02:25:00.000Z","3.506","1756.42"
"2025-08-04T02:30:00.000Z","3.447","1756.417"
"2025-08-04T02:35:00.000Z","3.447","1756.417"
"2025-08-04T02:40:00.000Z","3.427","1756.416"
"2025-08-04T02:45:00.000Z","3.486","1756.419"
"2025-08-04T02:50:00.000Z","3.506","1756.42"
"2025-08-04T02:55:00.000Z","3.427","1756.416"
"2025-08-04T03:00:00.000Z","3.447","1756.417"
"2025-08-04T03:05:00.000Z","3.427","1756.416"
"2025-08-04T03:10:00.000Z","3.427","1756.416"
"2025-08-04T03:15:00.000Z","3.407","1756.415"
"2025-08-04T03:20:00.000Z","3.407","1756.415"
"2025-08-04T03:25:00.000Z","3.387","1756.414"
"2025-08-04T03:30:00.000Z","3.308","1756.41"
"2025-08-04T03:35:00.000Z","3.387","1756.414"
"2025-08-04T03:40:00.000Z","3.308","1756.41"
"2025-08-04T03:45:00.000Z","3.288","1756.409"
"2025-08-04T03:50:00.000Z","3.269","1756.408"
"2025-08-04T03:55:00.000Z","3.269","1756.408"
"2025-08-04T04:00:00.000Z","3.21","1756.405"
"2025-08-04T04:05:00.000Z","3.21","1756.405"
"2025-08-04T04:10:00.000Z","3.21","1756.405"
"2025-08-04T04:15:00.000Z","3.152","1756.402"
"2025-08-04T04:20:00.000Z","3.113","1756.4"
"2025-08-04T04:25:00.000Z","3.132","1756.401"
"2025-08-04T04:30:00.000Z","3.094","1756.399"
"2025-08-04T04:35:00.000Z","3.113","1756.4"
"2025-08-04T04:40:00.000Z","3.113","1756.4"
"2025-08-04T04:45:00.000Z","3.094","1756.399"
"2025-08-04T04:50:00.000Z","3.037","1756.396"
"2025-08-04T04:55:00.000Z","2.979","1756.393"
"2025-08-04T05:00:00.000Z","2.941","1756.391"
"2025-08-04T05:05:00.000Z","2.922","1756.39"
"2025-08-04T05:10:00.000Z","2.922","1756.39"
"2025-08-04T05:15:00.000Z","2.847","1756.386"
"2025-08-04T05:20:00.000Z","2.828","1756.385"
"2025-08-04T05:25:00.000Z","2.828","1756.385"
"2025-08-04T05:30:00.000Z","2.791","1756.383"
"2025-08-04T05:35:00.000Z","2.791","1756.383"
"2025-08-04T05:40:00.000Z","2.735","1756.38"
"2025-08-04T05:45:00.000Z","2.791","1756.383"
"2025-08-04T05:50:00.000Z","2.754","1756.381"
"2025-08-04T05:55:00.000Z","2.662","1756.376"
"2025-08-04T06:00:00.000Z","2.68","1756.377"
"2025-08-04T06:05:00.000Z","2.644","1756.375"
"2025-08-04T06:10:00.000Z","2.607","1756.373"
"2025-08-04T06:15:00.000Z","2.589","1756.372"
"2025-08-04T06:20:00.000Z","2.589","1756.372"
"2025-08-04T06:25:00.000Z","2.607","1756.373"
"2025-08-04T06:30:00.000Z","2.552","1756.37"
"2025-08-04T06:35:00.000Z","2.516","1756.368"
"2025-08-04T06:40:00.000Z","2.516","1756.368"
"2025-08-04T06:45:00.000Z","2.516","1756.368"
"2025-08-04T06:50:00.000Z","2.463","1756.365"
"2025-08-04T06:55:00.000Z","2.481","1756.366"
"2025-08-04T07:00:00.000Z","2.481","1756.366"
"2025-08-04T07:05:00.000Z","2.427","1756.363"
"2025-08-04T07:10:00.000Z","2.427","1756.363"
"2025-08-04T07:15:00.000Z","2.374","1756.36"
"2025-08-04T07:20:00.000Z","2.392","1756.361"
"2025-08-04T07:25:00.000Z","2.392","1756.361"
"2025-08-04T07:30:00.000Z","2.357","1756.359"
"2025-08-04T07:35:00.000Z","2.357","1756.359"
"2025-08-04T07:40:00.000Z","2.357","1756.359"
"2025-08-04T07:45:00.000Z","2.322","1756.357"
